House_Id,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,FirstFlrSF,SecFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
855,5,1962,2010,0.0,659,1040,1040,0,1040,1,6,0,1962.0,1,260,0,104,127000
856,6,1978,1978,0.0,505,940,1026,0,1026,1,5,0,1981.0,2,576,0,0,147000
857,6,1994,1995,0.0,0,702,702,779,1481,2,6,1,1994.0,2,343,0,36,174000
858,7,1976,1976,189.0,0,1090,1370,0,1370,2,6,1,1976.0,2,479,0,0,152000
859,6,1968,1984,220.0,619,1054,1512,1142,2654,2,9,1,1968.0,2,619,0,65,250000
860,7,1918,1998,0.0,0,912,912,514,1426,1,7,1,1925.0,1,216,0,240,189950
861,5,1965,1965,0.0,841,1039,1039,0,1039,1,6,0,1965.0,2,504,0,0,131500
862,6,1984,1985,0.0,338,1040,1097,0,1097,2,6,0,1986.0,2,480,0,0,152000
863,5,1959,1959,0.0,1148,1148,1148,0,1148,1,6,0,1959.0,1,672,0,0,132500
864,7,2007,2008,0.0,0,1372,1372,0,1372,2,6,0,2008.0,2,529,0,140,250580
865,5,1970,1970,76.0,828,1002,1002,0,1002,1,5,0,1973.0,2,902,0,0,148500
866,8,2006,2007,274.0,0,1638,1646,0,1646,2,6,1,2007.0,3,870,192,80,248900
867,4,1961,1961,0.0,932,1040,1120,0,1120,1,5,0,1961.0,2,544,168,0,129000
868,5,1948,1950,0.0,0,0,1547,720,2320,2,7,1,1979.0,2,672,120,144,169000
869,7,1993,1994,246.0,750,1050,1062,887,1949,2,8,1,1993.0,2,574,156,90,236000
870,5,1962,1962,0.0,0,894,894,0,894,1,5,0,1962.0,1,308,0,0,109500
871,6,1998,1998,116.0,505,804,804,878,1682,2,7,0,1998.0,2,523,0,77,200500
872,5,1953,1996,0.0,0,105,910,0,910,1,5,0,1953.0,2,414,196,0,116000
873,5,1949,1950,0.0,375,832,1036,0,1268,1,6,1,1949.0,1,288,0,28,133000
874,5,1941,1950,0.0,0,676,676,455,1131,1,5,0,1941.0,1,200,26,0,66500
875,8,2007,2007,0.0,64,1184,1184,1426,2610,2,11,1,2007.0,2,550,208,364,303477
876,4,1963,1963,0.0,633,1064,1040,0,1040,1,5,0,1963.0,2,648,0,0,132250
877,9,2004,2005,216.0,1170,1462,1462,762,2224,2,10,1,2004.0,3,738,184,0,350000
878,5,1961,1995,0.0,899,1109,1155,0,1155,1,6,0,1987.0,2,576,192,0,148000
879,5,1978,2005,90.0,646,864,864,0,864,1,6,0,1978.0,1,336,0,0,136500
880,5,2005,2006,0.0,980,1090,1090,0,1090,1,5,0,2005.0,2,450,0,49,157000
881,7,1990,1991,117.0,902,1156,1187,530,1717,2,7,1,1990.0,2,400,168,36,187500
882,6,1992,1993,0.0,0,808,808,785,1593,2,7,1,1993.0,2,389,342,40,178000
883,4,1912,1950,0.0,0,795,954,795,2230,1,10,0,1997.0,1,440,0,188,118500
884,5,1967,1967,60.0,432,892,892,0,892,1,5,0,1967.0,1,288,0,0,100000
885,9,1999,2000,60.0,1238,1698,1709,0,1709,2,5,1,1999.0,2,506,97,65,328900
886,5,1959,2005,122.0,528,1626,1712,0,1712,2,8,0,2005.0,2,588,272,54,145000
887,5,1955,1955,0.0,0,816,872,521,1393,1,8,0,1955.0,1,300,121,0,135500
888,8,1970,1970,0.0,351,2217,2217,0,2217,2,8,1,1970.0,2,621,81,207,268000
889,6,1953,1953,90.0,1024,1505,1505,0,1505,1,6,1,1953.0,2,505,0,0,149500
890,5,1949,2006,0.0,0,672,672,252,924,1,6,1,2003.0,2,576,0,0,122900
891,6,1978,1978,92.0,226,918,918,765,1683,2,7,1,1978.0,2,440,243,0,172500
892,6,1963,2003,0.0,663,1059,1068,0,1068,1,6,0,1963.0,1,264,192,0,154500
893,5,1954,1954,0.0,1064,1383,1383,0,1383,1,6,1,1954.0,1,354,511,116,165000
894,5,1979,1979,0.0,0,0,1535,0,1535,2,8,0,1979.0,2,400,0,0,118858
895,6,1963,1963,415.0,400,780,983,813,1796,1,8,1,1963.0,2,483,0,50,140000
896,4,1936,1950,0.0,285,951,951,0,951,1,6,0,1936.0,1,327,0,28,106500
897,5,1979,1979,0.0,0,0,1120,1120,2240,2,12,0,1979.0,2,528,154,0,142953
898,9,2009,2010,760.0,2188,2330,2364,0,2364,2,11,2,2009.0,3,820,0,67,611657
899,5,1961,1994,0.0,465,912,1236,0,1236,1,6,1,1961.0,1,288,0,0,135000
900,4,1971,1971,0.0,322,858,858,0,858,1,4,0,1979.0,1,684,0,0,110000
901,5,1957,2000,0.0,860,992,1306,0,1306,1,5,0,1968.0,1,756,0,0,153000
902,7,2003,2003,0.0,0,783,807,702,1509,2,8,1,2003.0,2,393,0,75,180000
903,7,2006,2006,27.0,0,1670,1670,0,1670,2,7,1,2006.0,3,690,144,60,240000
904,5,1967,1967,75.0,599,876,902,0,902,1,6,0,1967.0,1,288,0,0,125500
905,5,1954,1954,110.0,354,1056,1063,0,1063,1,6,0,1954.0,1,280,0,0,128000
906,8,2006,2006,208.0,63,1623,1636,0,1636,2,8,1,2006.0,3,865,0,60,255000
907,7,1936,1987,0.0,223,1017,1020,1037,2057,1,6,1,1936.0,1,180,0,0,250000
908,5,1983,1983,0.0,301,864,902,0,902,1,5,0,1983.0,2,484,164,0,131000
909,6,2005,2005,0.0,0,742,742,742,1484,2,8,1,2005.0,2,390,36,24,174000
910,5,1960,1960,361.0,443,1105,1105,1169,2274,2,12,0,1960.0,2,480,0,0,154300
911,5,1977,1989,0.0,196,1268,1268,0,1268,1,5,0,1978.0,1,252,173,0,143500
912,5,1925,1950,0.0,489,768,1015,0,1015,1,6,0,1925.0,1,450,0,0,88000
913,5,1949,1950,0.0,284,1001,1001,1001,2002,2,8,0,1949.0,3,871,0,0,145000
914,6,2009,2009,76.0,294,612,612,612,1224,2,4,0,2009.0,2,528,0,234,173733
915,4,1970,1970,80.0,0,546,546,546,1092,1,6,0,1970.0,1,286,0,0,75000
916,2,1949,1950,0.0,50,480,480,0,480,0,4,0,1958.0,1,308,0,0,35311
917,4,1956,1956,0.0,1059,1134,1229,0,1229,1,6,0,1956.0,1,284,0,0,135000
918,7,1991,1991,0.0,48,1104,912,1215,2127,2,8,1,1991.0,3,833,72,192,238000
919,6,1958,2002,0.0,528,1184,1414,0,1414,1,6,1,1990.0,2,601,0,51,176500
920,6,1994,1994,105.0,814,928,936,785,1721,2,7,0,1994.0,2,471,300,87,201000
921,5,1900,2003,0.0,1084,1272,1272,928,2200,2,9,0,1978.4640522875818,0,0,0,70,145900
922,6,2005,2006,0.0,28,1316,1316,0,1316,2,6,1,2005.0,2,397,100,0,169990
923,6,1993,1994,0.0,165,1604,1617,0,1617,2,5,1,1993.0,2,533,0,69,193000
924,6,1980,1980,157.0,625,1686,1686,0,1686,2,7,1,1980.0,2,612,384,131,207500
925,5,1977,1977,0.0,767,1126,1126,0,1126,2,6,0,1977.0,2,540,180,0,175000
926,8,2003,2004,340.0,0,1181,1234,1140,2374,2,10,1,2003.0,3,656,104,100,285000
927,7,1968,1968,342.0,552,832,1098,880,1978,2,9,1,1968.0,2,486,0,43,176000
928,8,2001,2001,0.0,0,1753,1788,0,1788,2,7,1,2001.0,2,522,202,151,236500
929,7,1997,1997,285.0,0,964,993,1243,2236,2,8,1,1997.0,2,642,0,0,222000
930,8,2007,2007,0.0,16,1466,1466,0,1466,2,7,0,2007.0,3,610,100,18,201000
931,5,1965,1965,0.0,338,925,925,0,925,1,5,0,1965.0,1,429,0,0,117500
932,9,2006,2006,302.0,0,1905,1905,0,1905,2,8,1,2006.0,3,788,0,191,320000
933,7,2004,2004,210.0,20,1500,1500,0,1500,2,6,0,2004.0,2,570,192,36,190000
934,7,1960,2007,0.0,425,585,2069,0,2069,2,9,1,1960.0,2,505,0,0,242000
935,4,1926,1953,108.0,0,600,747,0,747,1,5,0,1953.0,2,528,0,0,79900
936,7,2003,2003,102.75379310344827,833,1176,1200,0,1200,2,5,0,2003.0,2,555,0,41,184900
937,7,2005,2005,0.0,341,1113,1113,858,1971,2,8,1,2005.0,2,689,0,48,253000
938,7,2006,2006,0.0,464,1391,1391,571,1962,2,7,0,2006.0,3,868,0,90,239799
939,7,1940,1950,0.0,0,1032,1207,1196,2403,2,10,2,1940.0,1,349,56,0,244400
940,6,1976,1976,0.0,936,1728,1728,0,1728,2,8,0,1976.0,2,574,40,0,150900
941,7,1999,1999,298.0,772,992,1022,1038,2060,2,8,1,1999.0,2,390,0,0,214000
942,4,1977,1977,0.0,1440,1440,1440,0,1440,2,8,0,1978.4640522875818,0,0,321,0,150000
943,5,1967,1967,0.0,0,1632,1632,0,1632,2,8,0,1967.0,2,576,0,0,143000
944,6,1958,1958,541.0,111,819,1344,0,1344,1,7,1,1958.0,2,525,0,118,137500
945,5,1890,1996,0.0,1088,1088,1188,561,1869,1,7,0,1963.0,2,456,48,0,124900
946,5,1959,1959,128.0,748,1144,1144,0,1144,1,6,1,1959.0,1,796,86,0,143000
947,8,2002,2003,236.0,1300,1616,1629,0,1629,2,9,1,2002.0,3,808,0,252,270000
948,7,2002,2002,144.0,0,936,936,840,1776,2,7,1,2002.0,2,474,144,96,192500
949,6,1972,2006,0.0,982,1161,1381,0,1381,1,5,1,1972.0,2,676,0,0,197500
950,5,1950,2002,0.0,398,864,864,0,864,1,5,0,1980.0,2,720,194,0,129000
951,5,1965,1965,0.0,641,828,965,0,965,1,6,0,1979.0,1,300,421,0,119900
952,5,1972,2003,0.0,660,768,768,0,768,1,5,0,1974.0,1,396,192,0,133900
953,5,1969,1969,232.0,562,784,1168,800,1968,2,7,1,1969.0,2,530,305,189,172000
954,6,1975,1975,250.0,945,945,980,0,980,2,4,0,1978.4640522875818,0,0,0,0,127500
955,6,1946,1950,423.0,484,979,979,979,1958,2,8,0,1946.0,2,492,0,0,145000
956,6,1980,1980,0.0,285,561,561,668,1229,1,5,1,1980.0,2,462,150,0,124000
957,5,1962,1962,0.0,417,1057,1057,0,1057,1,6,0,1977.0,2,576,0,0,132000
958,7,2003,2003,0.0,699,1337,1337,0,1337,2,6,0,2003.0,2,531,0,39,185000
959,7,1999,1999,0.0,604,696,696,720,1416,2,6,0,1999.0,2,484,0,44,155000
960,5,1958,2008,0.0,696,858,858,0,858,1,4,0,1978.4640522875818,0,0,117,0,116500
961,6,1977,1995,424.0,896,1330,1542,1330,2872,2,11,1,1977.0,2,619,550,282,272000
962,6,1976,1976,0.0,556,804,804,744,1548,2,7,1,1976.0,2,440,48,0,155000
963,9,2007,2007,0.0,0,1800,1800,0,1800,2,7,0,2007.0,2,702,288,136,239000
964,7,2002,2003,44.0,624,817,824,1070,1894,2,8,1,2002.0,2,510,0,40,214900
965,6,2005,2007,0.0,0,783,783,701,1484,2,8,1,2005.0,2,393,0,72,178900
966,5,1940,1950,0.0,428,728,976,332,1308,1,7,2,1940.0,1,256,0,70,160000
967,5,1955,1955,151.0,902,1098,1098,0,1098,1,6,0,1955.0,1,260,0,0,135000
968,3,1910,1950,0.0,0,600,600,368,968,1,6,0,1978.4640522875818,0,0,0,0,37900
969,6,1958,1958,105.0,513,588,1095,0,1095,1,6,0,1958.0,1,264,0,0,140000
970,4,1949,1950,0.0,0,720,720,472,1192,1,6,0,1978.4640522875818,0,0,0,0,135000
971,7,2003,2004,106.0,567,764,764,862,1626,2,6,0,2003.0,2,474,0,27,173000
972,6,1979,1979,0.0,0,918,918,0,918,2,5,1,1979.0,1,264,28,0,99500
973,7,2007,2008,102.75379310344827,0,1428,1428,0,1428,2,6,0,2007.0,2,480,0,120,182000
974,7,1910,1993,0.0,0,728,1136,883,2019,1,8,0,1997.0,2,532,509,135,167500
975,7,2000,2000,0.0,641,673,673,709,1382,2,6,0,2000.0,2,490,153,50,165000
976,4,1923,1958,0.0,0,440,869,0,869,1,4,0,1978.4640522875818,0,0,0,0,85500
977,7,2006,2007,102.75379310344827,1106,1241,1241,0,1241,1,4,0,2007.0,2,569,0,116,199900
978,4,1954,1954,0.0,552,894,894,0,894,1,5,0,1999.0,2,400,0,0,110000
979,5,1963,1963,0.0,651,1121,1121,0,1121,1,5,0,1963.0,2,480,0,80,139000
980,7,1961,2007,210.0,867,944,999,0,999,1,6,0,1961.0,2,588,144,76,178400
981,8,1998,1999,975.0,854,1225,1276,1336,2612,2,8,1,1998.0,3,676,250,0,336000
982,7,2007,2007,16.0,0,1266,1266,0,1266,2,6,1,2007.0,2,388,100,16,159895
983,8,2002,2002,0.0,0,1128,1149,1141,2290,2,9,1,2002.0,2,779,0,0,255900
984,5,1977,1977,0.0,0,0,1302,432,1734,2,8,0,1977.0,2,539,0,0,126000
985,5,1950,1950,0.0,1040,1164,1164,0,1164,1,5,0,1950.0,1,240,0,48,125000
986,6,1910,2003,0.0,0,485,1001,634,1635,1,5,0,1950.0,1,255,394,0,117000
987,9,2009,2010,450.0,1646,1930,1940,0,1940,2,8,1,2010.0,3,606,168,95,395192
988,6,1976,1976,298.0,156,848,1118,912,2030,2,8,1,1976.0,2,551,0,224,195000
989,7,2006,2006,0.0,0,770,778,798,1576,2,6,0,2006.0,2,614,0,50,197000
990,8,1997,1998,423.0,1074,1396,1407,985,2392,2,7,1,1997.0,3,870,0,70,348000
991,8,1882,1986,0.0,216,916,916,826,1742,1,8,1,1925.0,2,424,0,169,168000
992,6,1964,1993,340.0,536,822,1020,831,1851,2,7,1,1964.0,2,440,239,42,187000
993,6,2005,2006,0.0,0,750,750,750,1500,2,6,0,2005.0,2,564,0,35,173900
994,10,2006,2007,230.0,1172,1700,1718,0,1718,2,7,1,2008.0,3,786,216,48,337500
995,4,1946,1950,0.0,384,747,774,456,1230,1,5,0,1946.0,1,305,0,57,121600
996,5,1961,1961,0.0,915,1050,1050,0,1050,1,6,0,1961.0,1,368,0,319,136500
997,6,1970,1970,571.0,0,1442,1442,0,1442,2,6,1,1970.0,2,615,371,0,185000
998,3,1922,1950,0.0,0,1007,1077,0,1077,1,6,1,1922.0,1,210,0,100,91000
999,7,2006,2006,24.0,686,1187,1208,0,1208,2,6,0,2006.0,2,632,105,61,206000
1000,3,1952,1952,0.0,0,0,944,0,944,1,4,0,1956.0,2,528,0,0,82000
1001,5,1920,1950,0.0,0,691,691,0,691,1,4,0,1920.0,1,216,0,20,86000
1002,8,2006,2006,53.0,24,1574,1574,0,1574,2,7,1,2006.0,3,824,144,104,232000
1003,5,1976,1976,164.0,0,1680,1680,0,1680,2,8,0,1976.0,2,528,0,0,136905
1004,7,2005,2006,16.0,16,1346,1504,0,1504,2,7,1,2005.0,2,457,156,0,181000
1005,5,1977,1977,220.0,595,985,985,0,985,2,6,0,1977.0,1,328,210,0,149900
1006,6,1970,1970,0.0,1237,1657,1657,0,1657,2,7,1,1970.0,2,484,0,0,163500
1007,4,1970,1970,0.0,273,546,546,546,1092,1,6,0,1970.0,1,286,238,0,88000
1008,7,2004,2005,108.0,0,1710,1710,0,1710,2,7,1,2004.0,2,550,100,48,240000
1009,5,1926,1950,0.0,0,1008,1008,0,1522,2,7,0,1978.4640522875818,0,0,0,0,102000
1010,5,1948,1950,0.0,0,720,720,551,1271,2,7,1,1948.0,1,312,0,0,135000
1011,5,1965,1965,0.0,0,0,1664,0,1664,2,8,0,1978.4640522875818,0,0,0,0,100000
1012,6,1923,1996,0.0,0,602,900,602,1502,1,7,2,1923.0,1,180,96,0,165000
1013,5,1910,2006,0.0,247,1022,1022,0,1022,1,4,0,1956.0,1,280,0,30,85000
1014,6,1948,1950,206.0,336,1082,1082,0,1082,1,5,1,1948.0,1,240,0,130,119200
1015,8,2001,2001,0.0,643,810,810,855,1665,2,6,0,2001.0,2,528,0,45,227000
1016,7,1996,1996,196.0,690,1504,1504,0,1504,2,6,1,1996.0,2,478,115,66,203000
1017,8,1984,1984,0.0,1036,1220,1360,0,1360,1,4,1,1984.0,2,565,63,0,187500
1018,7,1991,1992,76.0,0,384,802,670,1472,2,7,1,1991.0,2,402,164,0,160000
1019,7,2005,2005,145.0,16,1362,1506,0,1506,2,6,1,2005.0,2,440,142,20,213490
1020,4,2005,2005,0.0,1024,1132,1132,0,1132,1,5,0,2005.0,2,451,252,64,176000
1021,7,2006,2006,84.0,684,1199,1220,0,1220,2,6,0,2006.0,2,632,105,54,194000
1022,5,1930,1950,0.0,324,912,912,336,1248,1,6,0,1957.0,1,160,0,0,87000
1023,7,2005,2006,14.0,16,1346,1504,0,1504,2,7,1,2005.0,2,437,156,20,191000
1024,8,1976,1976,0.0,1165,1565,2898,0,2898,2,10,1,1976.0,2,665,0,72,287000
1025,5,1972,1972,0.0,138,882,882,0,882,1,5,0,1980.0,2,461,96,0,112500
1026,5,1960,1960,324.0,697,1268,1264,0,1264,1,6,2,1960.0,2,461,0,0,167500
1027,8,2007,2008,338.0,1513,1638,1646,0,1646,2,7,1,2008.0,3,800,192,44,293077
1028,5,1941,1950,0.0,368,768,968,408,1376,1,6,1,1941.0,1,240,0,0,105000
1029,6,1972,1972,281.0,317,672,672,546,1218,1,7,0,1972.0,1,264,0,28,118000
1030,5,1916,1995,0.0,0,686,948,980,1928,2,10,0,1978.4640522875818,0,0,0,0,160000
1031,7,1920,1970,0.0,523,824,1687,998,3082,2,12,2,1970.0,2,672,136,63,197000
1032,8,1993,1993,0.0,1012,1338,1352,1168,2520,2,10,1,1993.0,3,796,209,55,310000
1033,7,2002,2002,295.0,986,1654,1654,0,1654,2,6,0,2002.0,3,900,0,136,230000
1034,5,1938,1950,0.0,0,920,954,0,954,1,5,1,1938.0,1,240,0,0,119750
1035,4,1957,1957,0.0,0,0,845,0,845,1,5,0,1957.0,1,290,186,0,84000
1036,9,2007,2008,70.0,1022,1620,1620,0,1620,2,6,1,2008.0,3,912,228,0,315500
1037,8,2001,2002,396.0,0,1055,1055,1208,2263,2,7,1,2001.0,2,905,0,45,287000
1038,4,1970,2008,0.0,0,546,798,546,1344,1,6,1,1978.4640522875818,0,0,0,0,97000
1039,4,1970,1970,0.0,509,630,630,0,630,1,3,0,1970.0,1,286,0,0,80000
1040,5,1957,2000,67.0,168,1134,1803,0,1803,2,8,1,1957.0,2,484,0,0,155000
1041,6,1966,2000,252.0,400,800,800,832,1632,1,7,0,1966.0,2,484,0,40,173000
1042,6,2005,2005,135.0,900,1306,1306,0,1306,2,5,1,2005.0,2,624,170,63,196000
1043,7,1990,1990,99.0,1085,1475,1532,797,2329,2,10,1,1990.0,2,514,192,121,262280
1044,8,1981,1981,0.0,1104,2524,2524,0,2524,2,9,1,1981.0,2,542,474,120,278000
1045,3,1955,1955,0.0,0,0,1733,0,1733,2,8,1,1955.0,2,452,0,0,139600
1046,9,2005,2006,208.0,240,1992,1992,876,2868,3,11,1,2005.0,3,716,214,108,556581
1047,5,1994,1995,0.0,686,990,990,0,990,1,5,0,1996.0,2,672,0,0,145000
1048,5,1960,2006,75.0,0,0,1771,0,1771,1,9,1,1960.0,2,336,0,0,115000
1049,4,1946,2006,0.0,0,0,930,0,930,1,6,0,1946.0,1,308,0,0,84900
1050,7,2007,2007,0.0,0,1302,1302,0,1302,2,6,0,2007.0,2,436,0,22,176485
1051,7,2007,2007,0.0,0,1316,1316,0,1316,2,6,1,2007.0,2,440,0,20,200141
1052,6,1964,1978,272.0,442,816,1127,850,1977,1,9,1,1964.0,2,540,0,52,165000
1053,5,1957,2002,145.0,383,1216,1526,0,1526,1,7,1,1957.0,1,364,116,78,144500
1054,8,2002,2002,210.0,932,1065,1091,898,1989,2,7,1,2002.0,2,586,199,60,255000
1055,6,1976,1976,160.0,644,1193,1523,0,1523,2,7,1,1976.0,2,478,0,0,180000
1056,7,2005,2005,240.0,659,1364,1364,0,1364,2,6,1,2005.0,2,484,192,36,185850
1057,7,1994,1994,0.0,595,973,979,871,1850,2,7,1,1994.0,2,467,168,98,248000
1058,9,2008,2008,154.0,936,1104,1130,1054,2184,2,10,1,2008.0,3,836,0,102,335000
1059,6,1932,1950,480.0,297,854,1096,895,1991,1,7,1,1977.0,2,432,0,0,220000
1060,8,2001,2001,0.0,616,1338,1338,0,1338,2,6,0,2001.0,2,582,0,0,213500
1061,3,1935,1950,0.0,0,894,894,0,894,1,6,0,1994.0,3,1248,0,20,81000
1062,5,1900,1950,0.0,0,662,1422,915,2337,2,10,0,1945.0,2,560,0,57,90000
1063,6,1925,1980,0.0,397,1103,1103,0,1103,1,5,1,1976.0,2,440,166,120,110500
1064,5,1966,1966,200.0,740,1154,1154,0,1154,1,6,1,1966.0,2,480,0,58,154000
1065,7,1996,1997,0.0,1201,1306,1306,954,2260,2,7,0,1996.0,2,533,296,44,328000
1066,6,1993,1994,0.0,0,799,799,772,1571,2,7,1,1993.0,2,380,0,40,178000
1067,6,1964,1964,360.0,674,780,798,813,1611,1,7,0,1964.0,2,442,328,128,167900
1068,6,1973,1973,0.0,837,942,1291,1230,2521,2,10,1,1973.0,2,576,728,20,151400
1069,5,1949,2003,0.0,220,845,893,0,893,1,4,0,1985.0,2,576,0,0,135000
1070,5,1956,1956,120.0,586,1048,1048,0,1048,1,6,0,1956.0,1,286,0,20,135000
1071,6,1968,1968,0.0,298,727,829,727,1556,1,8,0,1968.0,2,441,0,0,154000
1072,5,1948,1950,0.0,0,810,1002,454,1456,1,7,1,1954.0,1,280,0,0,91500
1073,6,1977,1977,140.0,535,690,698,728,1426,1,6,0,1977.0,2,440,252,0,159500
1074,7,2006,2006,0.0,0,1240,1240,0,1240,2,5,0,2006.0,3,826,140,93,194000
1075,7,1940,1984,0.0,410,800,960,780,1740,1,6,2,1940.0,1,240,0,0,219500
1076,5,1936,1989,0.0,626,796,1096,370,1466,2,7,1,1950.0,2,566,436,21,170000
1077,5,1969,1969,0.0,75,1096,1096,0,1096,1,6,0,1969.0,1,299,240,32,138800
1078,6,2004,2004,169.0,662,848,848,0,848,1,3,1,2004.0,2,420,140,0,155900
1079,5,1994,1994,0.0,495,990,990,0,990,1,5,0,1996.0,1,299,0,64,126000
1080,6,1971,2004,144.0,656,1258,1258,0,1258,2,5,0,1971.0,2,528,55,0,145000
1081,5,1963,1963,0.0,824,1040,1040,0,1040,1,5,0,1963.0,1,308,0,0,133000
1082,7,2002,2002,100.0,0,1459,1459,0,1459,2,6,1,2002.0,2,527,192,39,192000
1083,6,1964,1964,425.0,553,1251,1251,0,1251,1,6,2,1964.0,1,461,0,116,160000
1084,6,1995,1996,0.0,592,691,691,807,1498,2,6,1,1995.0,2,409,315,44,187500
1085,6,1992,1992,0.0,747,936,996,0,996,1,5,0,1992.0,2,564,120,0,147000
1086,4,1973,1973,0.0,334,546,546,546,1092,1,6,0,1973.0,1,286,120,96,83500
1087,8,2005,2006,0.0,0,1082,1082,871,1953,2,9,1,2005.0,3,1043,160,50,252000
1088,7,2004,2004,50.0,0,970,970,739,1709,2,7,0,2004.0,2,380,0,40,137500
1089,8,2005,2005,0.0,1039,1247,1247,0,1247,1,4,1,2005.0,2,550,0,84,197000
1090,3,1950,1950,0.0,0,0,1040,0,1040,2,6,0,1987.0,2,400,0,0,92900
1091,7,1999,2000,212.0,510,600,624,628,1252,2,4,0,1999.0,2,462,0,48,160000
1092,6,1925,1950,0.0,423,1181,1390,304,1694,2,7,1,1925.0,2,576,342,0,136500
1093,5,1965,1998,166.0,661,864,1200,0,1200,1,6,0,1977.0,2,884,0,64,146000
1094,5,1956,2000,0.0,248,936,936,0,936,1,4,0,1956.0,1,308,0,0,129000
1095,6,2006,2006,0.0,24,1314,1314,0,1314,2,6,1,2006.0,2,440,0,22,176432
1096,6,1914,2006,0.0,0,684,773,582,1355,1,7,0,1978.4640522875818,0,0,136,0,127000
1097,8,1986,1986,0.0,0,1074,1088,0,1088,1,5,0,1987.0,2,461,0,74,170000
1098,4,1936,1950,0.0,672,672,757,567,1324,1,6,0,1936.0,1,240,0,0,128000
1099,7,1978,1978,206.0,704,1271,1601,0,1601,2,7,1,1978.0,2,478,0,0,157000
1100,2,1920,1950,0.0,290,290,438,0,438,1,3,0,1930.0,1,246,0,0,60000
1101,5,1971,1971,0.0,412,950,950,0,950,1,5,0,1981.0,1,280,0,0,119500
1102,5,1960,2002,45.0,588,1010,1134,0,1134,1,6,0,1960.0,1,254,0,16,135000
1103,6,1959,1959,0.0,655,655,1194,0,1194,1,6,1,1954.0,2,539,0,0,159500
1104,5,1970,1970,304.0,0,630,630,672,1302,2,6,0,1970.0,2,440,0,0,106000
1105,8,1994,1995,362.0,1032,1463,1500,1122,2622,2,9,2,1994.0,2,712,186,32,325000
1106,7,1990,1991,0.0,738,910,1442,0,1442,2,6,1,1990.0,2,719,0,244,179900
1107,7,2006,2006,0.0,0,868,887,1134,2021,2,9,1,2006.0,2,422,0,100,274725
1108,6,2000,2000,0.0,0,924,948,742,1690,2,7,1,2000.0,2,463,100,48,181000
1109,8,2004,2005,42.0,1039,1836,1836,0,1836,2,7,1,2004.0,3,862,125,185,280000
1110,6,1995,1996,0.0,219,773,773,885,1658,2,8,1,1995.0,2,431,224,84,188000
1111,7,1976,1976,660.0,403,803,1098,866,1964,2,8,1,1976.0,2,483,0,69,205000
1112,5,1957,1957,0.0,708,816,816,0,816,1,5,0,1957.0,1,308,0,0,129900
1113,5,1953,2006,0.0,643,1008,1008,0,1008,1,6,0,1953.0,1,240,0,18,134500
1114,5,1954,2000,0.0,415,833,833,0,833,1,4,0,1955.0,1,326,0,0,117000
1115,8,2007,2007,328.0,1004,1734,1734,0,1734,2,7,1,2007.0,3,928,0,0,318000
1116,8,2002,2002,0.0,353,408,779,640,1419,2,7,1,2002.0,2,527,120,0,184100
1117,5,1967,2003,0.0,702,894,894,0,894,1,5,0,1967.0,2,450,0,0,130000
1118,5,1958,1987,0.0,0,533,1021,580,1601,1,6,0,1958.0,1,300,280,34,140000
1119,5,1959,1959,0.0,369,1040,1040,0,1040,1,6,0,1959.0,1,286,140,0,133700
1120,6,1920,1950,0.0,0,1012,1012,0,1012,1,6,1,1920.0,1,308,0,22,118400
1121,7,2005,2006,196.0,24,1552,1552,0,1552,2,7,0,2005.0,3,782,144,20,212900
1122,4,1956,1956,0.0,0,672,960,0,960,1,5,0,1956.0,1,288,64,0,112000
1123,5,1947,2008,0.0,0,698,698,0,698,1,4,0,1978.4640522875818,0,0,0,200,118000
1124,7,1992,1992,170.0,0,384,812,670,1482,2,7,1,1992.0,2,392,100,25,163900
1125,4,1955,1955,0.0,0,1005,1005,0,1005,1,5,1,1977.0,2,672,0,0,115000
1126,7,2007,2007,130.0,0,1373,1555,0,1555,2,7,1,2007.0,3,660,143,20,174000
1127,7,2004,2004,0.0,1300,1530,1530,0,1530,2,7,1,2004.0,3,630,144,36,259000
1128,7,2004,2005,0.0,0,847,847,1112,1959,2,8,1,2004.0,2,434,100,48,215000
1129,5,1980,1980,180.0,936,936,936,0,936,1,4,0,1980.0,2,672,49,0,140000
1130,4,1928,1950,0.0,622,1122,1328,653,1981,2,7,2,1981.0,2,576,431,44,135000
1131,5,1991,1992,0.0,212,974,974,0,974,1,5,0,1978.4640522875818,0,0,0,28,93500
1132,6,1880,1950,0.0,0,1008,1178,1032,2210,2,8,0,1930.0,1,205,0,48,117500
1133,8,1995,1995,0.0,584,1128,1142,878,2020,2,8,1,1995.0,2,466,0,155,239500
1134,6,1997,1997,0.0,0,916,916,684,1600,2,7,1,1997.0,2,460,100,38,169000
1135,6,1926,1950,0.0,0,960,986,0,986,1,5,1,1926.0,1,180,0,128,102000
1136,6,1950,1950,0.0,280,1032,1032,220,1252,1,6,0,1950.0,1,288,0,0,119000
1137,5,1875,1996,0.0,0,780,780,240,1020,1,6,0,1978.4640522875818,0,0,0,0,94000
